boquant	0	TRINITY_DN18735_c0_g1	IAPs	3.7E-87	1.5E-63	TRINITY_DN18735_c0_g1_i1	type:complete	len:409	6.76E-180	TRINITY_DN18735_c0_g1_i1.p1	DIAP1_DROME	Q:64-408_H:40-438_33.981%ID_E:2.44e-77	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.21	Inhibitor of Apoptosis domain	1.7E-19
Cb	0	TRINITY_DN66282_c7_g1	IAPs	5.6E-87	2.2E-64	TRINITY_DN66282_c7_g1_i1	type:complete	len:403	0	TRINITY_DN66282_c7_g1_i1.p1	DIAP1_DROME	Q:66-402_H:38-438_31.971%ID_E:1.11e-73	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	6.4E-20
Cf	0	TRINITY_DN48990_c5_g3	IAPs	1.1E-86	9.9E-62	TRINITY_DN48990_c5_g3_i3	type:complete	len:404	0	TRINITY_DN48990_c5_g3_i3.p1	DIAP1_DROME	Q:69-403_H:40-438_33.005%ID_E:3.44e-70	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	9.6E-20
Cf	0	TRINITY_DN50363_c0_g2	IAPs	5.2E-06	5.5E-06	TRINITY_DN50363_c0_g2_i4	type:complete	len:103	2.08E-12	TRINITY_DN50363_c0_g2_i4.p1	DIAP1_DROME	Q:46-83_H:218-255_52.632%ID_E:5.44e-06	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	.	.	.
Kf	0	TRINITY_DN50147_c8_g1	IAPs	6.6E-87	2.2E-64	TRINITY_DN50147_c8_g1_i5	type:complete	len:408	0	TRINITY_DN50147_c8_g1_i5.p1	DIAP1_DROME	Q:67-407_H:38-438_33.498%ID_E:9.08e-76	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.3E-19
LS05	0	TRINITY_DN36627_c0_g1	IAPs	5.5E-83	1.4E-61	TRINITY_DN36627_c0_g1_i3	type:complete	len:411	2.16E-168	TRINITY_DN36627_c0_g1_i3.p1	DIAP1_DROME	Q:57-410_H:32-438_32.629%ID_E:2.63e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.1E-18
LS17	0	TRINITY_DN39413_c9_g1	IAPs	1.8E-86	4.8E-64	TRINITY_DN39413_c9_g1_i3	type:complete	len:394	3.36E-172	TRINITY_DN39413_c9_g1_i3.p1	DIAP1_DROME	Q:23-393_H:15-438_32.574%ID_E:3.74e-78	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	8.5E-19
LS19	0	TRINITY_DN39576_c0_g1	IAPs	1.2E-20	1.3E-20	TRINITY_DN39576_c0_g1_i12	type:5prime_partial	len:162	3.84E-43	TRINITY_DN39576_c0_g1_i12.p1	DIAP1_DROME	Q:27-147_H:31-153_37.795%ID_E:1.59e-20	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	6.4E-17
LS26	0	TRINITY_DN38000_c1_g2	IAPs	6E-85	3.3E-63	TRINITY_DN38000_c1_g2_i2	type:complete	len:406	8.11E-174	TRINITY_DN38000_c1_g2_i2.p1	DIAP1_DROME	Q:59-405_H:31-438_35.322%ID_E:3.46e-79	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.3E-19
LS29	0	TRINITY_DN15733_c0_g1	IAPs	3E-36	3.6E-36	TRINITY_DN15733_c0_g1_i1	type:internal	len:145	1.78E-43	TRINITY_DN15733_c0_g1_i1.p1	DIAP1_DROME	Q:35-124_H:218-307_52.222%ID_E:3.23e-29	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.9E-19
LS29	0	TRINITY_DN37970_c8_g1	IAPs	1.5E-86	1E-63	TRINITY_DN37970_c8_g1_i4	type:complete	len:480	6.57E-173	TRINITY_DN37970_c8_g1_i4.p1	DIAP1_DROME	Q:109-479_H:28-438_34.606%ID_E:7.73e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	5.3E-19
Ms	0	TRINITY_DN36189_c0_g2	IAPs	1E-14	1.2E-14	TRINITY_DN36189_c0_g2_i3	type:5prime_partial	len:106	7.7E-19	TRINITY_DN36189_c0_g2_i3.p1	DIAP1_DROME	Q:6-103_H:218-287_31.313%ID_E:1.08e-11	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.8E-14
Ms	0	TRINITY_DN37805_c8_g1	IAPs	8.6E-87	4.7E-63	TRINITY_DN37805_c8_g1_i2	type:complete	len:411	3.82E-171	TRINITY_DN37805_c8_g1_i2.p1	DIAP1_DROME	Q:68-410_H:40-438_33.173%ID_E:7.28e-75	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	3.6E-19
Nc	0	TRINITY_DN63690_c0_g2	IAPs	4.9E-84	9.3E-62	TRINITY_DN63690_c0_g2_i14	type:complete	len:404	0	TRINITY_DN63690_c0_g2_i14.p1	DIAP1_DROME	Q:66-403_H:38-438_33.086%ID_E:1.59e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.7E-19
ncquant	0	TRINITY_DN11691_c0_g1	IAPs	4.1E-83	7.7E-61	TRINITY_DN11691_c0_g1_i7	type:complete	len:404	0	TRINITY_DN11691_c0_g1_i7.p1	DIAP1_DROME	Q:66-403_H:38-438_33.086%ID_E:1.6e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.21	Inhibitor of Apoptosis domain	1.9E-19
PG24	0	TRINITY_DN37269_c6_g1	IAPs	1.9E-86	1.1E-62	TRINITY_DN37269_c6_g1_i4	type:complete	len:410	7.26E-177	TRINITY_DN37269_c6_g1_i4.p1	DIAP1_DROME	Q:59-409_H:31-438_34.963%ID_E:3.27e-76	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	3.3E-18
Pi	0	TRINITY_DN68969_c3_g6	IAPs	8.3E-85	1.9E-60	TRINITY_DN68969_c3_g6_i3	type:complete	len:405	0	TRINITY_DN68969_c3_g6_i3.p1	DIAP1_DROME	Q:66-404_H:32-438_35.181%ID_E:1.01e-73	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.3E-18
Pi	0	TRINITY_DN68969_c3_g7	IAPs	6.6E-63	2.7E-40	TRINITY_DN68969_c3_g7_i1	type:3prime_partial	len:351	1.25E-141	TRINITY_DN68969_c3_g7_i1.p1	DIAP1_DROME	Q:50-297_H:20-303_32.872%ID_E:1.6e-49	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.7E-19
Zn	0	TRINITY_DN56614_c1_g2	IAPs	3.4E-23	3.4E-23	TRINITY_DN56614_c1_g2_i3	type:3prime_partial	len:204	1.37E-140	TRINITY_DN56614_c1_g2_i3.p1	DIAP1_DROME	Q:60-173_H:40-156_38.462%ID_E:2.88e-23	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.5E-19
LS19	0	TRINITY_DN39795_c7_g4	IAPs	1.9E-21	2E-21	TRINITY_DN39795_c7_g4_i1	type:3prime_partial	len:188	6.56E-49	TRINITY_DN39795_c7_g4_i1.p1	DIAP1_DROME	Q:73-165_H:31-124_41.489%ID_E:1.91e-21	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.6E-17
LS19	0	TRINITY_DN42204_c2_g1	IAPs	3.3E-63	3.6E-63	TRINITY_DN42204_c2_g1_i4	type:5prime_partial	len:266	4.52E-123	TRINITY_DN42204_c2_g1_i4.p1	DIAP1_DROME	Q:74-265_H:218-438_41.629%ID_E:1.13e-52	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	5.6E-19
.	.	BGER003255-RA	IAPs	5.4E-74	8.5E-51	.	.	.	0	.	DIAP1_DROME	1.19E-67	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_00750	IAPs	3.9E-28	4.1E-28	.	.	.	8.33E-29	.	DIAP1_DROME	3.38E-20	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_09771	IAPs	2.1E-11	2.2E-11	.	.	.	5.83E-15	.	DIAP1_DROME	1.35E-11	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_12662	IAPs	1.5E-20	1.7E-20	.	.	.	3.25E-21	.	DIAP1_DROME	1.12E-15	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_13426	IAPs	1.2E-20	1.5E-20	.	.	.	9.18E-25	.	DIAP1_DROME	1.84E-15	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_16098	IAPs	8.3E-24	1.4E-23	.	.	.	1.06E-25	.	DIAP1_DROME	3.7E-16	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Mnat_17320	IAPs	4E-19	4.3E-19	.	.	.	9.28E-22	.	DIAP1_DROME	8.24E-14	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Znev_13218	IAPs	5.7E-77	1.8E-57	.	.	.	0	.	DIAP1_DROME	1.49E-68	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Znev_13894	IAPs	2.4E-08	2.4E-08	.	.	.	1.86E-80	.	DIAP1_DROME	1.25E-10	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
.	.	Znev_14414	IAPs	9.6E-86	1.4E-62	.	.	.	0	.	DIAP1_DROME	1.15E-75	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	.	.	.	.
Bg	evidential	TRINITY_DN41451_c3_g2_i1	IAPs	2.3E-85	2.7E-62	aalen=394	46%	complete-utrpoor;	0	TRINITY_DN41451_c3_g2_i1.p1	DIAP1_DROME	Q:67-394_H:40-438_34.314%ID_E:3.26e-77	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.9E-20
Bo	evidential	TRINITY_DN55879_c9_g1_i1	IAPs	4.9E-88	2E-64	aalen=408	28%	complete-utrbad;	6.5E-180	TRINITY_DN55879_c9_g1_i1.p1	DIAP1_DROME	Q:64-408_H:40-438_33.981%ID_E:2.43e-77	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	3E-19
Cb	evidential	TRINITY_DN66282_c7_g1_i1	IAPs	3.5E-87	1.4E-64	aalen=402	42%	complete-utrbad;	0	TRINITY_DN66282_c7_g1_i1.p1	DIAP1_DROME	Q:66-402_H:38-438_31.971%ID_E:1.11e-73	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	6.4E-20
Cf	evidential	TRINITY_DN48990_c5_g3_i1	IAPs	7.7E-87	6.8E-62	aalen=403	21%	complete-utrbad;	0	TRINITY_DN48990_c5_g3_i1.p1	DIAP1_DROME	Q:69-403_H:40-438_33.005%ID_E:3.44e-70	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	9.6E-20
Cf	evidential	TRINITY_DN50363_c0_g2_i4	IAPs	3.5E-06	3.7E-06	aalen=102	28%	complete-utrbad;	2.01E-12	TRINITY_DN50363_c0_g2_i4.p1	DIAP1_DROME	Q:46-83_H:218-255_52.632%ID_E:5.44e-06	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	.	.	.
Cm	evidential	TRINITY_DN35473_c1_g2_i6	IAPs	1.1E-74	1.2E-74	aalen=299	55%	complete-utrpoor;	1.34E-168	TRINITY_DN35473_c1_g2_i6.p1	DIAP1_DROME	Q:1-332_H:44-438_31.328%ID_E:1.1e-70	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	6.6E-19
Kf	evidential	TRINITY_DN50147_c8_g1_i1	IAPs	4E-87	1.3E-64	aalen=407	26%	complete-utrbad;	0	TRINITY_DN50147_c8_g1_i1.p1	DIAP1_DROME	Q:67-407_H:38-438_33.498%ID_E:9.08e-76	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.3E-19
LS05	evidential	TRINITY_DN36627_c0_g1_i1	IAPs	4E-83	1E-61	aalen=410	42%	complete-utrbad;	2.08E-168	TRINITY_DN36627_c0_g1_i1.p1	DIAP1_DROME	Q:57-410_H:32-438_32.629%ID_E:2.63e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.1E-18
LS17	evidential	TRINITY_DN39413_c9_g1_i2	IAPs	1.3E-86	3.5E-64	aalen=393	65%	complete;	3.23E-172	TRINITY_DN39413_c9_g1_i2.p1	DIAP1_DROME	Q:23-393_H:15-438_32.574%ID_E:3.74e-78	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	8.5E-19
LS19	evidential	TRINITY_DN39576_c0_g1_i12	IAPs	6.9E-21	7.7E-21	aalen=158	86%	complete;	4.1E-43	TRINITY_DN39576_c0_g1_i12.p1	DIAP1_DROME	Q:27-147_H:31-153_37.795%ID_E:1.59e-20	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	6.4E-17
LS19	evidential	TRINITY_DN39795_c7_g4_i1	IAPs	1.2E-21	1.2E-21	aalen=169	89%	partial3;	6.56E-49	TRINITY_DN39795_c7_g4_i1.p1	DIAP1_DROME	Q:73-165_H:31-124_41.489%ID_E:1.91e-21	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.6E-17
LS19	evidential	TRINITY_DN41254_c3_g8_i1	IAPs	1.4E-18	1.4E-18	aalen=115	69%	partial3;	1.19E-43	TRINITY_DN41254_c3_g8_i1.p1	DIAP1_DROME	Q:6-75_H:225-294_48.571%ID_E:2.8e-17	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.5E-17
LS19	evidential	TRINITY_DN42204_c2_g1_i5utrorf	IAPs	2.1E-63	2.2E-63	aalen=265	98%	partial5;	4.34E-123	TRINITY_DN42204_c2_g1_i5.p1	DIAP1_DROME	Q:74-265_H:218-438_41.629%ID_E:1.13e-52	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	5.6E-19
LS26	evidential	TRINITY_DN37585_c1_g3_i3	IAPs	4.3E-21	4.5E-21	aalen=157	69%	partial3;	1.19E-43	TRINITY_DN37585_c1_g3_i3.p1	DIAP1_DROME	Q:20-127_H:29-138_38.182%ID_E:3.34e-20	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.1E-17
LS26	evidential	TRINITY_DN38000_c1_g2_i2	IAPs	4.4E-85	2.4E-63	aalen=405	28%	complete-utrbad;	7.81E-174	TRINITY_DN38000_c1_g2_i2.p1	DIAP1_DROME	Q:59-405_H:31-438_35.322%ID_E:3.46e-79	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.3E-19
LS29	evidential	TRINITY_DN15733_c0_g1_i1	IAPs	3.6E-36	4E-36	aalen=126	87%	partial3;	1.03E-43	TRINITY_DN15733_c0_g1_i1.p1	DIAP1_DROME	Q:35-124_H:218-307_52.222%ID_E:3.23e-29	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.9E-19
LS29	evidential	TRINITY_DN37970_c8_g1_i4	IAPs	1.1E-86	7.6E-64	aalen=479	51%	complete-utrpoor;	6.34E-173	TRINITY_DN37970_c8_g1_i4.p1	DIAP1_DROME	Q:109-479_H:28-438_34.606%ID_E:7.73e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	5.3E-19
Md	evidential	TRINITY_DN70960_c8_g1_i3	IAPs	1.8E-85	2.9E-62	aalen=428	26%	complete-utrbad;	0	TRINITY_DN70960_c8_g1_i3.p1	DIAP1_DROME	Q:70-428_H:40-438_33.416%ID_E:6e-76	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.4E-19
Ms	evidential	TRINITY_DN36189_c0_g2_i3	IAPs	7.7E-15	9E-15	aalen=105	70%	partial5;	7.42E-19	TRINITY_DN36189_c0_g2_i3.p1	DIAP1_DROME	Q:6-103_H:218-287_31.313%ID_E:1.08e-11	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	2.8E-14
Ms	evidential	TRINITY_DN37805_c8_g1_i2	IAPs	6.8E-87	4E-63	aalen=410	29%	complete-utrbad;	3.68E-171	TRINITY_DN37805_c8_g1_i2.p1	DIAP1_DROME	Q:68-410_H:40-438_33.173%ID_E:7.28e-75	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	3.6E-19
Nc	evidential	TRINITY_DN63690_c0_g2_i9	IAPs	3.8E-84	7.2E-62	aalen=403	70%	complete;	0	TRINITY_DN63690_c0_g2_i9.p1	DIAP1_DROME	Q:66-403_H:38-438_33.086%ID_E:1.59e-74	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	4.7E-19
PG24	evidential	TRINITY_DN37269_c6_g1_i1	IAPs	1.3E-86	7.5E-63	aalen=409	36%	complete-utrbad;	6.99E-177	TRINITY_DN37269_c6_g1_i1.p1	DIAP1_DROME	Q:59-409_H:31-438_34.963%ID_E:3.27e-76	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	3.3E-18
Pi	evidential	TRINITY_DN68969_c3_g6_i2	IAPs	5.5E-85	1.3E-60	aalen=404	38%	complete-utrbad;	0	TRINITY_DN68969_c3_g6_i2.p1	DIAP1_DROME	Q:66-404_H:32-438_35.181%ID_E:1.01e-73	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.3E-18
Pi	evidential	TRINITY_DN68969_c3_g7_i2	IAPs	4.5E-63	1.8E-40	aalen=350	65%	partial3;	1.25E-141	TRINITY_DN68969_c3_g7_i2.p1	DIAP1_DROME	Q:50-297_H:20-303_32.872%ID_E:1.6e-49	Death-associated inhibitor of apoptosis 1|Apoptosis 1 inhibitor|E3 ubiquitin-protein ligase th|Inhibitor of apoptosis 1|Protein thread|RING-type E3 ubiquitin transferase Diap1|IAP family.	Metazoa	PF00653.20	Inhibitor of Apoptosis domain	1.7E-19
